"","Country","Year","sex","age","suicides_no","population","suicides.100k.pop","HDI.for.year","gdp_for_year....","gdp_per_capita....","generation","DocsPer1000","NursesPer1000","SE.TER.ENRR","SE.XPD.TOTL.GD.ZS","SH.MED.BEDS.ZS","SH.XPD.PRIV.ZS","SH.XPD.PUBL.ZS","SL.UEM.TOTL.FE.ZS","SL.UEM.TOTL.MA.ZS","SL.UEM.TOTL.ZS","SM.POP.NETM","SP.POP.80UP.FE","SP.RUR.TOTL.ZS","SP.URB.TOTL.IN.ZS"
"661","Estonia",2010,"female","5-14 years",0,61030,0,0.838,"19,490,936,349",15540,"Generation Z",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"662","Estonia",2010,"male","75+ years",18,28755,62.6,0.838,"19,490,936,349",15540,"Silent",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"663","Estonia",2010,"male","25-34 years",28,96230,29.1,0.838,"19,490,936,349",15540,"Generation X",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"664","Estonia",2010,"male","35-54 years",61,179395,34,0.838,"19,490,936,349",15540,"Generation X",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"665","Estonia",2010,"male","5-14 years",0,64580,0,0.838,"19,490,936,349",15540,"Generation Z",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"666","Estonia",2010,"female","35-54 years",9,187560,4.8,0.838,"19,490,936,349",15540,"Generation X",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"667","Estonia",2010,"female","15-24 years",2,85755,2.33,0.838,"19,490,936,349",15540,"Millenials",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"668","Estonia",2010,"female","25-34 years",5,91330,5.47,0.838,"19,490,936,349",15540,"Generation X",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"669","Estonia",2010,"female","55-74 years",14,172395,8.12,0.838,"19,490,936,349",15540,"Silent",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"670","Estonia",2010,"male","55-74 years",54,120465,44.83,0.838,"19,490,936,349",15540,"Silent",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"671","Estonia",2010,"female","75+ years",12,75665,15.86,0.838,"19,490,936,349",15540,"Silent",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"672","Estonia",2010,"male","15-24 years",20,91065,21.96,0.838,"19,490,936,349",15540,"Millenials",3.24,6.12,68.1885604858398,5.52626991271973,5.33,1.26548133469457,4.92734680044662,14.3000001907349,19.5,16.8999996185303,NA,42857,31.906,68.094
"673","Finland",2000,"female","35-54 years",122,785167,15.54,0.857,"125,539,893,127",25716,"Boomers",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"674","Finland",2000,"female","55-74 years",84,529071,15.88,0.857,"125,539,893,127",25716,"Silent",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"675","Finland",2000,"male","35-54 years",402,806796,49.83,0.857,"125,539,893,127",25716,"Boomers",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"676","Finland",2000,"male","25-34 years",156,335796,46.46,0.857,"125,539,893,127",25716,"Generation X",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"677","Finland",2000,"female","5-14 years",2,315989,0.63,0.857,"125,539,893,127",25716,"Millenials",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"678","Finland",2000,"male","5-14 years",0,329281,0,0.857,"125,539,893,127",25716,"Millenials",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"679","Finland",2000,"male","75+ years",44,104437,42.13,0.857,"125,539,893,127",25716,"G.I. Generation",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"680","Finland",2000,"female","25-34 years",41,321757,12.74,0.857,"125,539,893,127",25716,"Generation X",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"681","Finland",2000,"male","55-74 years",166,462422,35.9,0.857,"125,539,893,127",25716,"Silent",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"682","Finland",2000,"female","75+ years",17,231463,7.34,0.857,"125,539,893,127",25716,"G.I. Generation",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"683","Finland",2000,"female","15-24 years",26,322489,8.06,0.857,"125,539,893,127",25716,"Generation X",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"684","Finland",2000,"male","15-24 years",105,337152,31.14,0.857,"125,539,893,127",25716,"Generation X",2.5,10.71,82.4390716552734,5.71687984466553,7.5,2.0745836072811,5.1444641627189,10.5,9,9.69999980926514,NA,126759,17.817,82.183
"685","Finland",2004,"female","35-54 years",116,755108,15.36,NA,"196,768,065,557",39793,"Boomers",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"686","Finland",2004,"female","75+ years",20,250445,7.99,NA,"196,768,065,557",39793,"Silent",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"687","Finland",2004,"male","75+ years",49,123863,39.56,NA,"196,768,065,557",39793,"Silent",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"688","Finland",2004,"male","15-24 years",110,332773,33.06,NA,"196,768,065,557",39793,"Millenials",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"689","Finland",2004,"male","55-74 years",220,533983,41.2,NA,"196,768,065,557",39793,"Silent",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"690","Finland",2004,"female","25-34 years",30,311087,9.64,NA,"196,768,065,557",39793,"Generation X",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"691","Finland",2004,"male","35-54 years",310,772775,40.12,NA,"196,768,065,557",39793,"Boomers",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"692","Finland",2004,"male","5-14 years",4,323186,1.24,NA,"196,768,065,557",39793,"Millenials",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"693","Finland",2004,"female","5-14 years",1,310728,0.32,NA,"196,768,065,557",39793,"Millenials",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"694","Finland",2004,"female","15-24 years",31,318275,9.74,NA,"196,768,065,557",39793,"Millenials",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"695","Finland",2004,"female","55-74 years",54,586736,9.2,NA,"196,768,065,557",39793,"Silent",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"696","Finland",2004,"male","25-34 years",119,325806,36.52,NA,"196,768,065,557",39793,"Generation X",2.59,12.13,89.6636123657227,6.16849994659424,NA,2.19225802279342,6.01726610288277,9,8.60000038146973,8.80000019073486,NA,144371,17.228,82.772
"697","Finland",2005,"male","5-14 years",0,319407,0,0.869,"204,436,015,421",41202,"Millenials",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"698","Finland",2005,"male","15-24 years",68,333948,20.36,0.869,"204,436,015,421",41202,"Millenials",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"699","Finland",2005,"male","55-74 years",194,550032,35.27,0.869,"204,436,015,421",41202,"Silent",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"700","Finland",2005,"male","35-54 years",299,761907,39.24,0.869,"204,436,015,421",41202,"Boomers",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"701","Finland",2005,"female","55-74 years",74,599482,12.34,0.869,"204,436,015,421",41202,"Silent",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"702","Finland",2005,"female","75+ years",20,257062,7.78,0.869,"204,436,015,421",41202,"Silent",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"703","Finland",2005,"male","75+ years",64,129632,49.37,0.869,"204,436,015,421",41202,"Silent",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"704","Finland",2005,"female","5-14 years",2,307005,0.65,0.869,"204,436,015,421",41202,"Millenials",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"705","Finland",2005,"female","35-54 years",109,745397,14.62,0.869,"204,436,015,421",41202,"Boomers",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"706","Finland",2005,"male","25-34 years",99,326851,30.29,0.869,"204,436,015,421",41202,"Generation X",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"707","Finland",2005,"female","25-34 years",32,311835,10.26,0.869,"204,436,015,421",41202,"Generation X",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"708","Finland",2005,"female","15-24 years",33,319226,10.34,0.869,"204,436,015,421",41202,"Millenials",2.63,12.57,91.8286437988281,6.03605985641479,7,2.2075996156197,6.2218654743803,8.69999980926514,8.10000038146973,8.39999961853027,NA,148232,17.095,82.905
"709","Finland",2006,"male","35-54 years",310,752178,41.21,NA,"216,552,502,823",43487,"Boomers",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"710","Finland",2006,"male","75+ years",44,135396,32.5,NA,"216,552,502,823",43487,"Silent",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"711","Finland",2006,"male","25-34 years",113,329601,34.28,NA,"216,552,502,823",43487,"Generation X",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"712","Finland",2006,"male","5-14 years",3,315017,0.95,NA,"216,552,502,823",43487,"Millenials",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"713","Finland",2006,"female","75+ years",24,262936,9.13,NA,"216,552,502,823",43487,"Silent",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"714","Finland",2006,"female","55-74 years",78,611527,12.75,NA,"216,552,502,823",43487,"Silent",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"715","Finland",2006,"female","25-34 years",33,313759,10.52,NA,"216,552,502,823",43487,"Generation X",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"716","Finland",2006,"female","15-24 years",19,320699,5.92,NA,"216,552,502,823",43487,"Millenials",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"717","Finland",2006,"male","55-74 years",225,564074,39.89,NA,"216,552,502,823",43487,"Silent",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"718","Finland",2006,"male","15-24 years",108,335416,32.2,NA,"216,552,502,823",43487,"Millenials",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"719","Finland",2006,"female","5-14 years",1,302489,0.33,NA,"216,552,502,823",43487,"Millenials",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"720","Finland",2006,"female","35-54 years",104,736648,14.12,NA,"216,552,502,823",43487,"Boomers",2.68,13.15,93.2876815795898,5.93809986114502,7,2.10213669975297,6.27918843024703,8,7.19999980926514,7.59999990463257,NA,153880,16.963,83.037
"721","Finland",2007,"male","55-74 years",203,577963,35.12,NA,"255,384,615,385",51089,"Silent",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"722","Finland",2007,"male","15-24 years",89,336401,26.46,NA,"255,384,615,385",51089,"Millenials",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"723","Finland",2007,"male","5-14 years",3,310283,0.97,NA,"255,384,615,385",51089,"Generation Z",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"724","Finland",2007,"male","35-54 years",297,742406,40.01,NA,"255,384,615,385",51089,"Boomers",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"725","Finland",2007,"female","5-14 years",0,297727,0,NA,"255,384,615,385",51089,"Generation Z",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"726","Finland",2007,"female","55-74 years",83,624243,13.3,NA,"255,384,615,385",51089,"Silent",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"727","Finland",2007,"male","25-34 years",101,334628,30.18,NA,"255,384,615,385",51089,"Generation X",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"728","Finland",2007,"male","75+ years",58,140553,41.27,NA,"255,384,615,385",51089,"Silent",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"729","Finland",2007,"female","25-34 years",24,317967,7.55,NA,"255,384,615,385",51089,"Generation X",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"730","Finland",2007,"female","75+ years",17,267590,6.35,NA,"255,384,615,385",51089,"Silent",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"731","Finland",2007,"female","35-54 years",89,727224,12.24,NA,"255,384,615,385",51089,"Boomers",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"732","Finland",2007,"female","15-24 years",31,321868,9.63,NA,"255,384,615,385",51089,"Millenials",2.69,13.4,93.9779434204102,5.68608999252319,6.8,2.06162258732187,6.03173102267813,7.19999980926514,6.40000009536743,6.80000019073486,71143,159383,16.832,83.168
"733","Finland",2008,"male","25-34 years",116,342053,33.91,NA,"283,742,493,042",56521,"Generation X",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"734","Finland",2008,"male","15-24 years",81,336624,24.06,NA,"283,742,493,042",56521,"Millenials",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"735","Finland",2008,"female","35-54 years",91,716879,12.69,NA,"283,742,493,042",56521,"Boomers",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"736","Finland",2008,"male","75+ years",46,145022,31.72,NA,"283,742,493,042",56521,"Silent",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"737","Finland",2008,"male","55-74 years",225,592016,38.01,NA,"283,742,493,042",56521,"Silent",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"738","Finland",2008,"female","75+ years",13,270887,4.8,NA,"283,742,493,042",56521,"Silent",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"739","Finland",2008,"female","55-74 years",68,637681,10.66,NA,"283,742,493,042",56521,"Silent",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"740","Finland",2008,"female","25-34 years",32,324511,9.86,NA,"283,742,493,042",56521,"Generation X",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"741","Finland",2008,"male","5-14 years",2,306062,0.65,NA,"283,742,493,042",56521,"Generation Z",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"742","Finland",2008,"male","35-54 years",331,732583,45.18,NA,"283,742,493,042",56521,"Boomers",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"743","Finland",2008,"female","5-14 years",2,293500,0.68,NA,"283,742,493,042",56521,"Generation Z",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"744","Finland",2008,"female","15-24 years",26,322278,8.07,NA,"283,742,493,042",56521,"Millenials",2.72,13.14,95.074462890625,5.8467698097229,6.5,2.1003494370174,6.2538219429826,6.69999980926514,5.90000009536743,6.30000019073486,NA,164560,16.701,83.299
"745","Finland",2009,"female","5-14 years",1,290188,0.34,NA,"251,499,027,508",49878,"Generation Z",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"746","Finland",2009,"male","55-74 years",201,604904,33.23,NA,"251,499,027,508",49878,"Silent",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"747","Finland",2009,"male","15-24 years",89,336510,26.45,NA,"251,499,027,508",49878,"Millenials",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"748","Finland",2009,"male","35-54 years",293,724700,40.43,NA,"251,499,027,508",49878,"Boomers",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"749","Finland",2009,"female","25-34 years",40,330127,12.12,NA,"251,499,027,508",49878,"Generation X",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"750","Finland",2009,"female","35-54 years",100,708103,14.12,NA,"251,499,027,508",49878,"Boomers",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"751","Finland",2009,"female","55-74 years",84,650862,12.91,NA,"251,499,027,508",49878,"Silent",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"752","Finland",2009,"male","5-14 years",0,302997,0,NA,"251,499,027,508",49878,"Generation Z",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"753","Finland",2009,"male","25-34 years",121,348421,34.73,NA,"251,499,027,508",49878,"Generation X",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"754","Finland",2009,"male","75+ years",57,149329,38.17,NA,"251,499,027,508",49878,"Silent",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"755","Finland",2009,"female","15-24 years",28,322353,8.69,NA,"251,499,027,508",49878,"Millenials",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"756","Finland",2009,"female","75+ years",20,273822,7.3,NA,"251,499,027,508",49878,"Silent",2.83,13.56,91.8294982910156,6.48517990112305,6.2,2.30677828077557,6.89682278922443,7.5,8.80000019073486,8.19999980926514,NA,169069,16.571,83.429
"757","Finland",2010,"female","15-24 years",30,322681,9.3,0.878,"247,799,815,768",48939,"Millenials",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"758","Finland",2010,"female","25-34 years",37,332711,11.12,0.878,"247,799,815,768",48939,"Generation X",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"759","Finland",2010,"male","15-24 years",105,336807,31.18,0.878,"247,799,815,768",48939,"Millenials",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"760","Finland",2010,"female","35-54 years",77,701523,10.98,0.878,"247,799,815,768",48939,"Generation X",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"761","Finland",2010,"male","55-74 years",200,616801,32.43,0.878,"247,799,815,768",48939,"Silent",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"762","Finland",2010,"male","75+ years",52,153947,33.78,0.878,"247,799,815,768",48939,"Silent",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"763","Finland",2010,"female","55-74 years",69,663064,10.41,0.878,"247,799,815,768",48939,"Silent",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"764","Finland",2010,"male","35-54 years",241,719196,33.51,0.878,"247,799,815,768",48939,"Generation X",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"765","Finland",2010,"male","25-34 years",119,351262,33.88,0.878,"247,799,815,768",48939,"Generation X",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"766","Finland",2010,"male","5-14 years",1,300513,0.33,0.878,"247,799,815,768",48939,"Generation Z",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"767","Finland",2010,"female","75+ years",23,277369,8.29,0.878,"247,799,815,768",48939,"Silent",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
"768","Finland",2010,"female","5-14 years",0,287620,0,0.878,"247,799,815,768",48939,"Generation Z",2.99,13.86,94.119140625,6.54070997238159,5.85,2.30658976966446,6.73883183033554,7.69999980926514,9,8.39999961853027,NA,172755,16.442,83.558
